,Movie_Name,Relese_Year,Rating_Score,Meta_Score,Total_Votes,Gross_USA,Movie_Genre,Director_Star
148,A Cure for Wellness,2016,6.4,47.0,101720,8106986,"Drama, Fantasy, Horror","Director:Gore Verbinski| Stars:Dane DeHaan, Jason Isaacs, Mia Goth, Ivo Nandi"
149,The Wild Life,2016,5.3,36.0,6383,7965609,"Animation, Adventure, Comedy","Directors:Vincent Kesteloot, Mimi Maynard| Stars:Matthias Schweighöfer, Kaya Yanar, Ilka Bessin, Dieter Hallervorden"
150,Loving,2016,7.0,79.0,35027,7696098,"Biography, Drama, Romance","Director:Jeff Nichols| Stars:Ruth Negga, Joel Edgerton, Will Dalton, Dean Mumford"
151,Gold,2016,6.7,49.0,65486,7222964,"Crime, Drama","Director:Stephen Gaghan| Stars:Matthew McConaughey, Edgar Ramírez, Bryce Dallas Howard, Corey Stoll"
152,Silence,2016,7.1,79.0,115140,7100177,"Drama, History","Director:Martin Scorsese| Stars:Andrew Garfield, Adam Driver, Liam Neeson, Tadanobu Asano"
153,Birth of the Dragon,2016,5.6,35.0,8477,6901965,"Action, Biography, Drama","Director:George Nolfi| Stars:Billy Magnussen, Yu Xia, Philip Ng, Jingjing Qu"
154,Shut In,2016,4.8,25.0,14208,6883951,"Drama, Horror, Mystery","Director:Farren Blackburn| Stars:Naomi Watts, Charlie Heaton, Jacob Tremblay, Oliver Platt"
155,The Brothers Grimsby,2016,6.2,44.0,104973,6864016,"Action, Adventure, Comedy","Director:Louis Leterrier| Stars:Sacha Baron Cohen, Mark Strong, Rebel Wilson, Freddie Crowder"
156,The Young Messiah,2016,5.7,33.0,3698,6462576,"Drama, Fantasy","Director:Cyrus Nowrasteh| Stars:Adam Greaves-Neal, Vincent Walsh, Sara Lazzaro, Sean Bean"
157,Southside with You,2016,6.3,74.0,9953,6303853,"Biography, Drama, History","Director:Richard Tanne| Stars:Tika Sumpter, Parker Sawyers, Vanessa Bell Calloway, Phillip Edward Van Lear"
158,Sultan,2016,7.0,,47889,6200000,"Action, Drama, Sport","Director:Ali Abbas Zafar| Stars:Salman Khan, Anushka Sharma, Randeep Hooda, Amit Sadh"
159,Maudie,2016,7.6,65.0,19268,6170998,"Biography, Drama, Romance","Director:Aisling Walsh| Stars:Sally Hawkins, Ethan Hawke, Zachary Bennett, Gabrielle Rose"
160,Lowriders,2016,5.7,57.0,2609,6155650,"Adventure, Crime, Drama","Director:Ricardo de Montreuil| Stars:Gabriel Chavarria, Demián Bichir, Theo Rossi, Tony Revolori"
161,Captain Fantastic,2016,7.8,72.0,222248,5875006,"Comedy, Drama","Director:Matt Ross| Stars:Viggo Mortensen, George MacKay, Samantha Isler, Annalise Basso"
162,20th Century Women,2016,7.3,83.0,46470,5663855,"Comedy, Drama","Director:Mike Mills| Stars:Annette Bening, Elle Fanning, Greta Gerwig, Billy Crudup"
163,Paris Can Wait,2016,5.8,48.0,9049,5617731,"Comedy, Drama, Romance","Director:Eleanor Coppola| Stars:Diane Lane, Arnaud Viard, Alec Baldwin, Elise Tielrooy"
164,Hunt for the Wilderpeople,2016,7.8,81.0,133073,5202582,"Adventure, Comedy, Drama","Director:Taika Waititi| Stars:Sam Neill, Julian Dennison, Rima Te Wiata, Rachel House"
165,Your Name.,2016,8.4,79.0,274682,5017246,"Animation, Drama, Fantasy","Director:Makoto Shinkai| Stars:Ryûnosuke Kamiki, Mone Kamishiraishi, Ryô Narita, Aoi Yûki"
166,Bleed for This,2016,6.8,62.0,28207,4847865,"Biography, Drama, Sport","Director:Ben Younger| Stars:Miles Teller, Aaron Eckhart, Katey Sagal, Ciarán Hinds"
167,Incarnate,2016,5.3,30.0,13460,4790573,"Horror, Thriller","Director:Brad Peyton| Stars:Aaron Eckhart, Carice van Houten, Catalina Sandino Moreno, David Mazouz"
168,Absolutely Fabulous: The Movie,2016,5.4,59.0,12773,4750497,"Comedy, Crime","Director:Mandie Fletcher| Stars:Jennifer Saunders, Joanna Lumley, Jane Horrocks, Julia Sawalha"
169,Hands of Stone,2016,6.6,54.0,16830,4711736,"Biography, Drama, Sport","Director:Jonathan Jakubowicz| Stars:Edgar Ramírez, Usher, Robert De Niro, Rubén Blades"
170,Don't Think Twice,2016,6.7,83.0,17843,4417983,"Comedy, Drama","Director:Mike Birbiglia| Stars:Keegan-Michael Key, Gillian Jacobs, Mike Birbiglia, Chris Gethard"
171,Ae Dil Hai Mushkil,2016,5.8,40.0,23990,4237741,"Drama, Music, Musical","Director:Karan Johar| Stars:Ranbir Kapoor, Aishwarya Rai Bachchan, Anushka Sharma, Fawad Khan"
172,Swiss Army Man,2016,6.9,64.0,125073,4208879,"Comedy, Drama, Fantasy","Directors:Dan Kwan, Daniel Scheinert| Stars:Paul Dano, Daniel Radcliffe, Mary Elizabeth Winstead, Antonia Ribero"
173,A Hologram for the King,2016,6.1,58.0,45522,4198126,"Comedy, Drama, Romance","Director:Tom Tykwer| Stars:Tom Hanks, Omar Elba, Sarita Choudhury, Ben Whishaw"
174,Denial,I2016,6.7,63.0,22131,4072226,"Biography, Drama","Director:Mick Jackson| Stars:Rachel Weisz, Tom Wilkinson, Timothy Spall, Andrew Scott"
175,Morgan,2016,5.8,48.0,44219,3912052,"Action, Horror, Sci-Fi","Director:Luke Scott| Stars:Kate Mara, Anya Taylor-Joy, Rose Leslie, Michael Yare"
176,A United Kingdom,2016,6.9,65.0,16477,3901302,"Biography, Drama, History","Director:Amma Asante| Stars:David Oyelowo, Rosamund Pike, Tom Felton, Jack Davenport"
177,Sleight,2016,5.9,62.0,8966,3847290,"Crime, Drama, Sci-Fi","Director:J.D. Dillard| Stars:Jacob Latimore, Seychelle Gabriel, Storm Reid, Donzaleigh Abernathy"
178,Max Steel,2016,4.6,22.0,19873,3818664,"Action, Adventure, Fantasy","Director:Stewart Hendler| Stars:Ben Winchell, Josh Brener, Maria Bello, Andy Garcia"
179,Norman,2016,6.1,75.0,6332,3810812,"Drama, Thriller","Director:Joseph Cedar| Stars:Richard Gere, Lior Ashkenazi, Michael Sheen, Steve Buscemi"
180,Batman: The Killing Joke,2016,6.4,,58289,3775000,"Animation, Action, Crime","Director:Sam Liu| Stars:Kevin Conroy, Mark Hamill, Tara Strong, Ray Wise"
181,Friend Request,2016,5.2,31.0,26840,3759046,"Horror, Mystery, Thriller","Director:Simon Verhoeven| Stars:Alycia Debnam-Carey, William Moseley, Connor Paolo, Brit Morgan"
182,A Monster Calls,2016,7.4,76.0,89835,3740823,"Adventure, Drama, Family","Director:J.A. Bayona| Stars:Lewis MacDougall, Sigourney Weaver, Felicity Jones, Toby Kebbell"
183,Midnight Special,2016,6.6,76.0,81757,3707794,"Drama, Mystery, Sci-Fi","Director:Jeff Nichols| Stars:Michael Shannon, Joel Edgerton, Kirsten Dunst, Adam Driver"
184,Rules Don't Apply,2016,5.7,60.0,11184,3647836,"Comedy, Drama, Romance","Director:Warren Beatty| Stars:Lily Collins, Haley Bennett, Taissa Farmiga, Steve Tom"
185,Their Finest,2016,6.7,76.0,20516,3595841,"Comedy, Drama, Romance","Director:Lone Scherfig| Stars:Gemma Arterton, Sam Claflin, Bill Nighy, Richard E. Grant"
186,Miss Sloane,2016,7.5,64.0,77028,3439171,Drama,"Director:John Madden| Stars:Jessica Chastain, Mark Strong, Gugu Mbatha-Raw, Michael Stuhlbarg"
187,Indignation,2016,6.8,78.0,12317,3399841,"Drama, Romance","Director:James Schamus| Stars:Logan Lerman, Sarah Gadon, Tijuana Ricks, Sue Dahlman"
188,Everybody Wants Some!!,2016,6.9,84.0,56300,3369431,Comedy,"Director:Richard Linklater| Stars:Blake Jenner, Tyler Hoechlin, Ryan Guzman, Zoey Deutch"
189,Sing Street,2016,7.9,79.0,96124,3237118,"Comedy, Drama, Music","Director:John Carney| Stars:Ferdia Walsh-Peelo, Aidan Gillen, Maria Doyle Kennedy, Jack Reynor"
190,The Mermaid,2016,6.2,69.0,9553,3232685,"Comedy, Drama, Fantasy","Director:Stephen Chow| Stars:Chao Deng, Show Lo, Yuqi Zhang, Yun Lin"
191,Our Kind of Traitor,2016,6.2,57.0,22700,3152725,"Crime, Drama, Thriller","Director:Susanna White| Stars:Carlos Acosta, Radivoje Bukvic, Stellan Skarsgård, Mariya Fomina"
192,Compadres,2016,4.8,28.0,1091,3105269,"Action, Comedy, Crime","Director:Enrique Begné| Stars:Omar Chaparro, Joey Morgan, Eric Roberts, Kevin Pollak"
193,Passage to Mars,2016,4.5,43.0,761,3053000,Adventure,"Director:Jean-Christophe Jeauffre| Stars:Zachary Quinto, Charlotte Rampling, Pascal Lee, Buzz Aldrin"
194,Colossal,2016,6.2,70.0,66292,3021345,"Comedy, Drama, Fantasy","Director:Nacho Vigalondo| Stars:Anne Hathaway, Jason Sudeikis, Austin Stowell, Tim Blake Nelson"
195,The Other Side of the Door,2016,5.3,41.0,18526,2987063,"Horror, Thriller","Director:Johannes Roberts| Stars:Sarah Wayne Callies, Jeremy Sisto, Sofia Rosinsky, Logan Creran"
196,Anthropoid,2016,7.2,59.0,50078,2959288,"Action, Biography, Drama","Director:Sean Ellis| Stars:Jamie Dornan, Cillian Murphy, Brian Caspe, Karel Hermánek Jr."
197,Kapoor & Sons,2016,7.7,,27014,2607036,"Comedy, Drama, Family","Director:Shakun Batra| Stars:Rishi Kapoor, Rajat Kapoor, Ratna Pathak Shah, Fawad Khan"
198,LBJ,2016,6.5,54.0,7144,2470979,"Biography, Drama, History","Director:Rob Reiner| Stars:Woody Harrelson, Michael Stahl-David, Richard Jenkins, Jennifer Jason Leigh"
199,The Disappointments Room,2016,3.9,31.0,10086,2411580,"Drama, Horror, Thriller","Director:D.J. Caruso| Stars:Kate Beckinsale, Mel Raido, Duncan Joiner, Lucas Till"
